Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend
18,1012.5,6,114.3333333,106,3163.096825,0.011664747,0.021393867,1.307682317,0,Nov,3,2,6,13,Returning_Visitor,FALSE
0,0,0,0,9,389,0,0.011111111,0,0,Mar,2,2,3,3,Returning_Visitor,TRUE
8,260.2083333,0,0,58,1436.690476,0,0.008231293,12.80819078,0,Dec,2,2,2,1,Returning_Visitor,TRUE
8,131.3333333,1,4,95,2107.583333,0,0.004166667,0,0,May,2,2,4,4,Returning_Visitor,TRUE
2,86.38888889,0,0,29,897.0902778,0.013978495,0.04659824,7.053335001,0,Nov,2,2,6,3,Returning_Visitor,FALSE
0,0,0,0,7,203.6666667,0,0.00952381,0,0,May,1,1,1,2,Returning_Visitor,FALSE
0,0,0,0,4,135.5,0,0.05,0,0.6,Feb,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,22,366.75,0.018181818,0.040909091,0,0,Nov,2,2,6,1,Returning_Visitor,FALSE
0,0,0,0,6,102,0,0.033333333,0,0,May,2,2,1,3,Returning_Visitor,FALSE
9,307.360119,4,77.91666667,95,2989.780952,0.005882353,0.014513583,12.74039337,0,Nov,3,2,4,1,Returning_Visitor,TRUE
0,0,0,0,11,142.1666667,0.02,0.03,0,0,May,2,2,9,4,Returning_Visitor,TRUE
3,206.6666667,0,0,15,936.1666667,0.01875,0.09375,0,0,Mar,2,4,3,1,Returning_Visitor,FALSE
0,0,0,0,38,1244.35,0.039473684,0.053909774,0,0,Dec,1,1,1,2,Returning_Visitor,FALSE
0,0,0,0,7,169.9866667,0.0125,0.033333333,21.27271783,0,Jul,2,2,7,2,New_Visitor,FALSE
3,26,0,0,85,768.5,0,0.005813953,0,0,May,2,5,4,4,Returning_Visitor,FALSE
5,103,0,0,16,399,0.021052632,0.056140351,0,0,May,2,5,1,19,Returning_Visitor,FALSE
6,453.6,2,12,73,1889.833333,0.01025641,0.018883894,0,0,Dec,3,2,4,13,Returning_Visitor,FALSE
1,47,0,0,11,197.5,0,0.025,0,0,May,3,2,1,3,New_Visitor,FALSE
0,0,0,0,26,2607.5,0.024,0.050933333,0,0,May,1,1,2,3,Returning_Visitor,FALSE
0,0,0,0,2,83,0,0.05,0,0.6,May,1,2,2,4,New_Visitor,FALSE
0,0,0,0,3,55,0.066666667,0.1,0,0,Mar,3,2,3,3,Returning_Visitor,FALSE
0,0,0,0,5,215,0.04,0.08,0,0.6,May,3,2,3,2,Returning_Visitor,FALSE
4,251,9,172,64,4326.666667,0.008552632,0.024502924,0,0,Dec,2,2,4,2,Returning_Visitor,FALSE
0,0,0,0,4,44,0.05,0.1,0,0,Mar,2,2,9,10,Returning_Visitor,FALSE
0,0,0,0,4,117.5,0.05,0.05,0,0.6,May,2,2,3,4,Returning_Visitor,FALSE
8,656,1,9,39,1390.866667,0,0.009302326,63.39474419,0,May,2,5,3,2,New_Visitor,FALSE
0,0,0,0,11,194.5,0.036363636,0.045454545,0,0,Nov,2,10,3,1,Returning_Visitor,FALSE
0,0,0,0,9,265.6,0.022222222,0.048148148,0,0,May,2,4,3,4,Returning_Visitor,FALSE
0,0,0,0,19,422.8333333,0.010526316,0.045614035,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE
0,0,0,0,6,604,0,0.04,0,0,Nov,1,1,2,2,New_Visitor,FALSE
0,0,0,0,9,250.5,0,0.044444444,0,0,Mar,3,2,7,1,Returning_Visitor,TRUE
0,0,0,0,69,2077.806007,0.004830918,0.018561873,0,0,Nov,2,2,4,2,Returning_Visitor,FALSE
0,0,0,0,5,43.2,0.08,0.12,0,0,Jul,2,2,3,13,Returning_Visitor,TRUE
0,0,0,0,11,242.9166667,0,0.02,16.16057924,0,Dec,2,10,7,2,Returning_Visitor,TRUE
9,410.55,0,0,57,2791.060635,0,0.006917563,13.09195948,0,Oct,2,2,3,2,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0.6,May,1,1,2,3,Returning_Visitor,FALSE
1,4,0,0,37,1828.375,0,0.013888889,8.258088766,0,Nov,4,1,2,3,Returning_Visitor,FALSE
0,0,0,0,4,105,0,0.025,0,0.6,Feb,1,1,1,4,Returning_Visitor,FALSE
4,162.5,2,44.5,20,1115.266667,0,0.020661157,0,0,Mar,1,2,3,10,Returning_Visitor,FALSE
16,932.7971429,0,0,40,991.7155466,0.008888889,0.011659808,0,0,Sep,1,2,1,1,Returning_Visitor,FALSE
0,0,1,212.5,21,1198.75,0,0.003174603,0,0,Mar,2,4,7,2,Returning_Visitor,FALSE
0,0,0,0,28,1023.125,0.007142857,0.028571429,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE
2,14,0,0,65,2130.447802,0.016923077,0.024589744,20.60235987,0,Nov,3,2,1,1,Returning_Visitor,FALSE
0,0,0,0,7,323.5,0,0.057142857,0,0,May,2,2,1,5,New_Visitor,FALSE
0,0,1,0,1,44,0,0.1,0,0,Mar,2,2,6,2,Returning_Visitor,TRUE
5,90.875,1,15,58,2153.71859,0.007526882,0.012156298,3.97647235,0,May,3,2,1,2,Returning_Visitor,TRUE
1,14.2,0,0,22,839.568189,0,9.52381e-4,60.58437066,0,Nov,3,2,3,2,New_Visitor,TRUE
1,5,2,33.3,16,521.5,0.010526316,0.021052632,0,0,Jul,2,2,7,1,Returning_Visitor,FALSE
2,10.77142857,0,0,70,2094.138889,0.023611111,0.05224537,0,0,Jul,2,2,3,1,Returning_Visitor,FALSE
0,0,2,13,45,3740.291667,0.012765957,0.041884498,0,0,Dec,2,10,1,1,Returning_Visitor,TRUE
0,0,0,0,13,436,0.030769231,0.079487179,0,0.6,May,1,1,4,2,Returning_Visitor,FALSE
1,71.6,0,0,28,559.8666667,0.003448276,0.013793103,0,0,Nov,2,2,1,1,Returning_Visitor,TRUE
5,59.5,0,0,116,3363.182143,4.20168e-4,0.014048347,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE
8,466.6166667,5,81.4,25,1220.175,0.02,0.040444444,0,0,Aug,3,2,3,2,Returning_Visitor,TRUE
7,234.9285714,10,902.5,131,6050.883117,0.002857143,0.012557561,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE
1,30.5,0,0,324,14213.63652,0.002063983,0.010072239,4.485584737,0,Nov,2,2,9,1,Returning_Visitor,TRUE
0,0,0,0,2,0,0.2,0.2,0,0,Dec,3,7,3,1,Returning_Visitor,FALSE
3,123.5,1,0,22,759.5833333,0,0.0096,46.6785275,0,Nov,1,1,3,2,Returning_Visitor,FALSE
0,0,0,0,3,57,0,0.066666667,0,0.2,May,2,5,1,2,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0.2,May,3,2,3,6,Returning_Visitor,FALSE
8,192.5555556,1,91,109,2926.431962,0,0.001851852,12.8915,0,May,4,1,1,3,New_Visitor,FALSE
2,75.5,0,0,30,1661.166667,0,0.00625,0,0,Dec,2,2,2,10,New_Visitor,FALSE
6,203.5,0,0,13,645.5,0,0.004166667,0,0.6,May,2,2,3,2,New_Visitor,FALSE
0,0,0,0,34,1524.058333,0.019393939,0.025282904,11.77367361,0,Mar,3,2,3,1,Returning_Visitor,FALSE
0,0,0,0,1,11,0,0.1,0,0,Dec,2,2,1,10,Other,FALSE
1,4,0,0,43,1418.5,0,0.018181818,0,0,Mar,4,1,2,3,Returning_Visitor,TRUE
1,5,0,0,13,545.5714286,0.013333333,0.020784314,26.12015415,0,Mar,2,2,3,2,Returning_Visitor,TRUE
7,228.125,0,0,71,1294.251207,0.002631579,0.01503053,4.508271053,0,May,2,2,3,13,Returning_Visitor,FALSE
2,37,0,0,28,2778.333333,0.007142857,0.023809524,5.569285714,0,May,2,2,2,11,Returning_Visitor,TRUE
1,54,0,0,6,210.5,0,0.02,0,0,Mar,2,2,1,8,New_Visitor,FALSE
0,0,0,0,56,3543.809524,0.004464286,0.021785714,0,0,Nov,2,7,5,1,Returning_Visitor,TRUE
11,336.5,0,0,40,1239.949603,0.025,0.026035354,6.1287875,0,May,2,2,5,3,Returning_Visitor,TRUE
22,438.3309524,3,703.5,178,6241.687398,0.002878526,0.016885589,2.038399449,0,Nov,2,2,1,10,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,3,2,9,3,Returning_Visitor,FALSE
3,73.6,0,0,10,104.95,0,0.001851852,0,0,Oct,3,2,3,2,Returning_Visitor,TRUE
6,47.3,0,0,14,858.2,0,0.010526316,0,0,Oct,4,1,3,5,New_Visitor,FALSE
0,0,0,0,2,74,0.1,0.15,0,0,Mar,3,2,1,3,Returning_Visitor,FALSE
0,0,0,0,2,8,0,0.1,0,0,Dec,1,1,1,2,New_Visitor,TRUE
4,171.5,0,0,75,2416.060484,0.007699443,0.036664764,0,0,Nov,2,2,2,1,Returning_Visitor,FALSE
4,210.5,0,0,131,2749.058333,0.009090909,0.017682257,8.960896465,0,May,2,2,2,1,Returning_Visitor,FALSE
2,56,0,0,33,1399.15,0,0.011290323,12.45078371,0,Nov,1,1,2,8,New_Visitor,TRUE
2,60,6,459,17,1370.067857,0.02173913,0.035072464,0,0,May,1,1,6,1,Returning_Visitor,FALSE
0,0,0,0,6,34,0.133333333,0.166666667,0,0.4,May,3,2,4,13,Returning_Visitor,FALSE
3,89.66666667,0,0,15,2022.117778,0.011764706,0.023529412,11.55399716,0,Sep,3,2,3,1,Returning_Visitor,FALSE
5,43.4,0,0,32,3121.555556,0.009259259,0.036759259,26.5455,0,May,2,4,4,2,Returning_Visitor,FALSE
9,184,5,61,68,1986.251515,0,0.009553204,17.19611523,0,May,2,6,2,3,Returning_Visitor,FALSE
0,0,0,0,6,316.25,0,0.033333333,0,0,Dec,3,13,9,20,Returning_Visitor,FALSE
0,0,1,0,11,488,0,0.018181818,0,0,May,2,2,6,3,New_Visitor,FALSE
0,0,0,0,16,370.6666667,0.033333333,0.051041667,0,0,Dec,3,2,2,3,Returning_Visitor,FALSE
0,0,0,0,22,821.8933333,0.001515152,0.042424242,0,0,Jul,2,4,6,1,Returning_Visitor,FALSE
0,0,0,0,11,1390.166667,0.012121212,0.014545455,0,0,Mar,1,1,1,3,Returning_Visitor,TRUE
1,15,0,0,29,1397.5,0.011555556,0.046190476,0,0.8,May,2,4,7,3,Returning_Visitor,FALSE
0,0,0,0,10,443.5,0,0.027777778,38.20940741,0,May,2,5,3,4,Returning_Visitor,TRUE
0,0,0,0,8,254,0,0.0375,0,0.4,May,2,2,4,13,Returning_Visitor,FALSE
0,0,0,0,2,0,0.1,0.15,0,0,Nov,2,2,1,13,Returning_Visitor,FALSE
2,42.16666667,0,0,17,490.5333333,0,0.01175,23.5144,0,May,2,4,7,2,Returning_Visitor,FALSE
3,79.93333333,0,0,17,348.85,0,0.023684211,0,0,Nov,2,2,1,20,Returning_Visitor,FALSE
6,136.5555556,0,0,59,3224.819084,0.002985075,0.011923715,8.567426866,0,Mar,2,4,2,2,Returning_Visitor,TRUE
1,37,0,0,81,2533.833333,0.002531646,0.010230908,0,0,May,2,2,3,4,Returning_Visitor,FALSE
0,0,0,0,2,107.8,0,0.1,0,0,Aug,2,2,5,13,Returning_Visitor,FALSE
5,146,0,0,8,489,0,0.015384615,0,0,Mar,2,2,8,3,Returning_Visitor,FALSE
0,0,0,0,7,126,0.028571429,0.057142857,0,0,Mar,2,5,2,10,Returning_Visitor,FALSE
0,0,0,0,5,187.5,0,0.04,0,0,Dec,2,5,8,2,Returning_Visitor,TRUE
8,119,0,0,31,1273.875,0,0.003921569,12.63441176,0,May,2,4,1,3,New_Visitor,FALSE
0,0,0,0,57,3696.225342,0.007017544,0.037615417,0,0,Nov,3,2,1,2,Returning_Visitor,TRUE
3,35,0,0,16,314,0,0.052631579,0,0,Mar,2,5,7,2,Returning_Visitor,FALSE
2,21,1,26,22,326.5833333,0.018181818,0.066666667,0,0,Mar,3,2,4,3,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,2,2,4,3,New_Visitor,FALSE
0,0,0,0,5,91,0,0.06,0,0.6,May,1,1,1,3,Returning_Visitor,FALSE
2,165.2,0,0,36,983.425,0,0.010526316,0,0,Aug,2,4,8,6,New_Visitor,TRUE
0,0,0,0,7,61.5,0.028571429,0.085714286,0,0,Dec,2,4,3,1,Returning_Visitor,FALSE
0,0,0,0,22,348.4333333,0.028571429,0.041269841,0,0,Nov,1,8,6,11,Returning_Visitor,FALSE
9,254.5,0,0,26,712.2714286,0.006060606,0.028282828,1.725866353,0,Sep,2,5,2,3,Returning_Visitor,FALSE
6,140.3333333,0,0,9,88.95,0,0.004761905,0,0,May,3,2,2,3,New_Visitor,FALSE
8,121.6666667,2,62,30,1688.72619,0,0.011764706,15.08488235,0,May,2,2,3,2,Returning_Visitor,FALSE
0,0,2,32.2,41,1321.322222,0,0.021428571,3.979543638,0,Oct,4,1,1,2,Returning_Visitor,FALSE
2,17,0,0,32,2026.2,0,0.029411765,1.332510752,0,Oct,2,2,3,1,Returning_Visitor,FALSE
5,419,0,0,14,362.1029825,0.022916667,0.021979167,3.164088313,0,Jul,3,2,3,2,Returning_Visitor,TRUE
7,68.4,0,0,145,5175.377371,0.002666667,0.008978355,2.042762326,0,Aug,2,2,1,1,Returning_Visitor,FALSE
0,0,0,0,2,44,0,0.05,0,0,Mar,2,4,1,3,Returning_Visitor,FALSE
1,69.5,0,0,16,895.8095238,0,0.004444444,32.14213333,0.6,May,3,2,2,6,Returning_Visitor,FALSE
4,157,0,0,20,834.075,0,0.013333333,4.84736534,0,Dec,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,Nov,2,5,1,2,Returning_Visitor,FALSE
0,0,0,0,2,19,0,0.1,0,0,Mar,1,1,1,1,Returning_Visitor,FALSE
3,82.5,0,0,12,221.125,0.015384615,0.005128205,0,0,Nov,1,2,3,8,Returning_Visitor,FALSE
2,94,0,0,25,893.1,0,0.009615385,0,0,Mar,2,4,4,1,Returning_Visitor,FALSE
17,856.8333333,0,0,78,4716.572619,0.011494253,0.026155811,0,0,Dec,3,2,1,1,Returning_Visitor,TRUE
0,0,0,0,12,599.6133333,0,0.020833333,0,0,Nov,2,2,4,20,Returning_Visitor,TRUE
0,0,0,0,17,935.25,0,0.009803922,0,0,Nov,2,2,1,2,New_Visitor,FALSE
0,0,0,0,4,88,0,0.05,0,0,Feb,4,1,1,3,Returning_Visitor,FALSE
7,42,0,0,23,502.525,0.007142857,0.021428571,0,0,Nov,2,5,3,3,Returning_Visitor,TRUE
1,33.5,0,0,37,1702.916667,0,0.009047619,0,0,Nov,2,4,3,2,New_Visitor,FALSE
0,0,1,0,26,653.4,0.041333333,0.067142857,0,0,Jul,2,2,2,1,Returning_Visitor,TRUE
10,196,0,0,45,939.6333333,0.0125,0.015972222,0,0,May,1,1,1,3,Returning_Visitor,FALSE
2,27.25,0,0,9,219.25,0,0.033333333,75.50833257,0,Dec,2,2,7,2,Returning_Visitor,FALSE
4,793.5,0,0,61,2440.473611,0.00625,0.014867424,12.58179402,0,Nov,3,2,9,2,Returning_Visitor,TRUE
3,65.16666667,2,16,23,599.3333333,0.008333333,0.016666667,5.4945,0,May,1,8,2,11,Returning_Visitor,TRUE
0,0,0,0,9,329.25,0.05,0.075,38.83384563,0,Dec,3,2,4,1,Returning_Visitor,FALSE
0,0,0,0,9,232.8333333,0.033333333,0.046666667,0,0,May,1,1,3,1,Returning_Visitor,FALSE
1,28.2,0,0,20,679.5666667,0,0.006349206,0,0,Nov,2,2,2,3,New_Visitor,FALSE
5,134.9285714,2,41,31,2013.595238,0,0.014141414,8.482727273,0,Mar,2,2,8,2,Returning_Visitor,FALSE
0,0,0,0,21,436.8125,0.001904762,0.028338002,0,0.4,May,2,2,4,2,Returning_Visitor,FALSE
3,103.6,0,0,30,440.5333333,0.006451613,0.021505376,0,0,Aug,2,2,2,1,Returning_Visitor,TRUE
3,63,0,0,13,400.3333333,0.030769231,0.046153846,0,0,Mar,4,1,3,1,Returning_Visitor,FALSE
0,0,0,0,6,185.5,0.016666667,0.05,0,0,Dec,2,2,3,8,New_Visitor,FALSE
0,0,0,0,10,194,0.02,0.04,0,0,Mar,2,5,7,1,Returning_Visitor,FALSE
9,227.6,0,0,54,1935.06131,0.006557377,0.022222222,42.19732111,0,Dec,1,2,1,2,Returning_Visitor,FALSE
1,55.5,0,0,8,158.25,0,0.022222222,0,0,Nov,2,2,3,10,Returning_Visitor,FALSE
0,0,0,0,69,3621.066667,0.001492537,0.02032147,0,0,Nov,2,1,1,2,Returning_Visitor,FALSE
3,105.2,0,0,25,830.9366667,0.007142857,0.004285714,70.2595851,0,Nov,2,2,1,2,Returning_Visitor,FALSE
4,38.5,0,0,33,583.8333333,0.002631579,0.007894737,0,0,Mar,2,2,4,3,Returning_Visitor,TRUE
1,38,0,0,5,131,0.033333333,0.013333333,0,0,Mar,1,2,1,9,New_Visitor,TRUE
1,7,0,0,151,2564.278157,0.00917226,0.0210895,0,0.6,May,1,1,1,15,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0.6,May,3,2,1,13,Returning_Visitor,FALSE
5,87,0,0,86,2973.008333,0.002222222,0.015740741,0,0,Mar,2,2,8,1,Returning_Visitor,FALSE
0,0,0,0,3,395,0,0.066666667,0,0,Feb,1,1,3,3,Returning_Visitor,FALSE
2,114,0,0,24,368.3333333,0.092592593,0.114285714,0,0.4,May,3,2,4,3,Returning_Visitor,FALSE
8,139.6818182,8,353.3333333,45,2003.415152,0.007142857,0.00755102,5.576720936,0,Mar,2,2,4,2,Returning_Visitor,FALSE
9,228.2,1,0,7,186.4,0.02,0.03,0,0,Nov,2,2,1,20,Returning_Visitor,FALSE
3,80.6,2,112.8,10,390.2,0,0.015384615,0,0,Oct,2,5,3,20,Returning_Visitor,FALSE
0,0,0,0,31,822.65,0.020689655,0.020804598,0,1,May,1,1,3,4,Returning_Visitor,TRUE
0,0,0,0,7,284.5,0,0.028571429,128.4686939,0,Dec,2,2,4,10,Returning_Visitor,FALSE
1,4,0,0,39,983.1388889,0.015384615,0.017599068,0,0,Nov,3,2,6,3,Returning_Visitor,FALSE
1,55.4,0,0,29,451.7,0.003448276,0.022988506,0,0,Aug,2,2,3,4,Returning_Visitor,FALSE
1,8,0,0,34,709.3333333,0,0.014761905,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE
0,0,2,407.5,14,1043.15,0.05,0.08125,0,0,Nov,1,1,1,2,Returning_Visitor,TRUE
0,0,0,0,41,647.8166667,0.0125,0.026666667,0,0.4,May,2,2,6,1,Returning_Visitor,FALSE
0,0,0,0,66,6100.527778,0.010606061,0.046262626,0,0.8,May,2,5,2,6,Returning_Visitor,FALSE
7,129.6666667,3,42,25,443.25,0.006451613,0.023297491,6.402612903,0,May,2,2,4,4,Returning_Visitor,TRUE
1,23,2,272.5,30,974.2698413,0.006451613,0.007885305,11.47812903,0,May,2,2,4,1,Returning_Visitor,TRUE
3,42,0,0,41,492.6833333,0,0.003571429,0,0,May,3,2,1,2,Returning_Visitor,TRUE
0,0,0,0,8,729,0.041666667,0.070833333,0,0.4,May,2,2,8,1,Returning_Visitor,FALSE
0,0,0,0,12,412.875,0,0.02,0,0,Dec,3,2,4,1,Returning_Visitor,TRUE
0,0,0,0,24,854.3333333,0,0.008333333,0,0,Mar,4,1,1,10,Returning_Visitor,FALSE
0,0,0,0,5,47,0,0.04,0,0,Nov,2,2,3,3,Returning_Visitor,FALSE
3,179.5,0,0,22,746.1666667,0,0.004266667,0,0,May,3,3,1,15,Returning_Visitor,TRUE
6,288,0,0,16,475.3,0.010526316,0.036842105,0,0,Sep,2,2,2,13,Returning_Visitor,FALSE
0,0,0,0,6,82,0.15,0.183333333,0,0.6,May,2,2,3,1,Returning_Visitor,FALSE
8,160.5,0,0,22,759.75,0.002564103,0.019871795,0,0,Dec,1,1,2,2,Returning_Visitor,FALSE
0,0,0,0,56,1514.037879,0.016071429,0.0175,0,0,Dec,3,2,1,3,Returning_Visitor,FALSE
0,0,0,0,3,116.75,0,0.066666667,0,0,Nov,3,2,1,10,Returning_Visitor,TRUE
2,202.8333333,0,0,11,613.8958333,0,0.030769231,3.728742569,0,Dec,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,11,146.5,0.018181818,0.018181818,0,0,Nov,1,1,1,2,New_Visitor,FALSE
0,0,2,45,11,624,0.015384615,0.046153846,0,0,Mar,2,2,4,10,Returning_Visitor,FALSE
8,294.5,3,231.7,24,1034.583333,0,0.015196078,9.877647059,0,May,2,4,3,3,Returning_Visitor,FALSE
0,0,1,2,25,344.3214286,0.00617284,0.033333333,0,0.4,May,2,2,1,1,Returning_Visitor,FALSE
0,0,4,14,8,284.7,0.016666667,0.047222222,0,0,Nov,3,2,7,2,Returning_Visitor,FALSE
0,0,0,0,25,417.9666667,0,0.019230769,4.7095,1,May,2,2,9,2,Returning_Visitor,TRUE
0,0,0,0,47,1697.058333,0.004347826,0.019565217,1.990788672,0,Dec,2,2,7,1,Returning_Visitor,FALSE
15,270.0166667,3,122,66,2780.6,0,0.016533333,0,0,Nov,2,2,3,10,Returning_Visitor,FALSE
2,15,0,0,26,601.7681818,0,0.007407407,0,0.8,May,2,4,1,2,New_Visitor,FALSE
0,0,0,0,7,129.25,0,0.033333333,0,0,Dec,1,1,4,2,New_Visitor,TRUE
4,183.6,0,0,19,457.9,0,0.022222222,0,0,Nov,1,1,1,4,Returning_Visitor,TRUE
0,0,0,0,3,54.4,0,0.066666667,0,0,Aug,1,1,3,3,Returning_Visitor,TRUE
10,149.013357,2,138,78,2207.366936,0.002380952,0.012458392,0,0,Dec,3,2,1,2,Returning_Visitor,FALSE
6,213.5,0,0,11,303.5,0,0.016666667,87.9029606,0,Dec,8,13,9,20,Other,FALSE
0,0,0,0,1,0,0.2,0.2,0,1,Feb,1,1,1,3,Returning_Visitor,TRUE
5,46.5,0,0,3,26,0,0.028571429,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE
11,79.75,0,0,31,419.25,0.006818182,0.026893939,0,0.8,May,2,2,1,3,Returning_Visitor,FALSE
5,73.8,0,0,5,82.5,0,0.028571429,0,0,Aug,2,5,6,5,New_Visitor,FALSE
1,25.5,0,0,12,122.6666667,0,0.014285714,0,0,Nov,1,1,1,8,New_Visitor,TRUE
2,21,0,0,65,2881.133333,0,0.002985075,80.68062856,0,Mar,2,2,4,2,New_Visitor,FALSE
3,79,0,0,38,1272.916667,0.004878049,0.020139373,9.401136585,0,Mar,2,4,2,2,Returning_Visitor,FALSE
0,0,0,0,18,1093.083333,0.011111111,0.011481481,0,0,Nov,3,2,3,1,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,2,2,1,4,Returning_Visitor,FALSE
0,0,0,0,7,205.5,0.028571429,0.038095238,0,0,Nov,2,2,3,13,Returning_Visitor,TRUE
8,26.41666667,1,391,61,1037.807143,0.003174603,0.027115142,0,0.6,May,2,5,2,2,Returning_Visitor,FALSE
0,0,0,0,79,4709.992857,0,0.005574489,0,0,Nov,2,2,6,2,New_Visitor,FALSE
13,340.5916667,0,0,43,863.3468254,0,0.006730769,40.01028435,0,Nov,2,2,4,1,Returning_Visitor,FALSE
6,75.41666667,1,105,21,752.5666667,0.015384615,0.022435897,7.072429969,0,Nov,1,1,4,10,Returning_Visitor,TRUE
3,47,0,0,66,2582.69697,0.003030303,0.012121212,11.96954545,0,May,2,2,1,2,Returning_Visitor,FALSE
4,47.5,0,0,16,331.3333333,0,0.010526316,254.6071579,0,May,2,5,1,2,New_Visitor,FALSE
7,146,2,37,28,2054.114286,0,0.011877551,5.789028571,0,May,1,1,9,3,Returning_Visitor,FALSE
0,0,0,0,7,152.75,0.014285714,0.047619048,0,0,Dec,3,2,3,2,New_Visitor,FALSE
0,0,0,0,15,598.6,0,0.033333333,0,0,Jul,2,2,1,2,Returning_Visitor,FALSE
1,26.2,1,6,28,677.5333333,0,0.019472789,0,0,Jul,1,1,6,1,Returning_Visitor,TRUE
0,0,0,0,15,477,0,0.02,0,0,Mar,2,2,2,1,Returning_Visitor,FALSE
2,23,0,0,18,657.25,0,0.0125,0,0,Dec,2,2,9,2,New_Visitor,FALSE
4,33.91666667,4,785.875,251,9297.575489,0.011608301,0.027881156,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE
19,739.1948718,1,8,114,4269.493146,0.001574803,0.016980377,8.466384757,0,Nov,2,2,2,1,Returning_Visitor,FALSE
0,0,0,0,11,142.1666667,0.02,0.03,0,0,May,2,2,9,4,Returning_Visitor,TRUE
1,6,2,15,19,512.0666667,0.00952381,0.033333333,0,0,May,2,2,1,4,Returning_Visitor,FALSE
0,0,0,0,19,989.3333333,0,0.011111111,25.109,0,May,3,2,1,2,New_Visitor,TRUE
0,0,0,0,9,148.3333333,0.066666667,0.088888889,0,0,Dec,2,2,3,2,Returning_Visitor,FALSE
0,0,0,0,16,644.2,0.004166667,0.031666667,0,0,Feb,3,2,3,4,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Dec,2,2,5,2,Returning_Visitor,TRUE
12,152.75,1,0,219,7044.064508,0.003312325,0.015735853,11.65798375,0,Nov,2,2,1,1,Returning_Visitor,FALSE
2,124,0,0,2,112.8,0,0.025,0,0,Aug,2,2,1,1,New_Visitor,FALSE
1,3,2,34,41,1021.519444,0.009302326,0.017829457,0,0,Dec,1,2,3,2,New_Visitor,TRUE
1,34.2,0,0,26,502.4533333,0,0.002564103,22.65617015,0,Oct,3,2,6,2,New_Visitor,TRUE
2,67,0,0,59,468.1916667,0,0.003278689,0,0.2,May,2,2,3,2,Returning_Visitor,FALSE
3,81.5,0,0,3,40.5,0,0.04,0,0,Nov,1,1,1,8,New_Visitor,FALSE
1,585.5,0,0,80,3634.141512,0.0043209880000000004,0.007864356,26.41113767,0,Nov,3,2,2,2,Returning_Visitor,FALSE
4,169.2,0,0,14,315.4666667,0,0.011111111,34.75023292,0,Jul,2,2,1,2,Returning_Visitor,TRUE
1,77,1,335,33,3583.166667,0.02,0.045170068,11.15734286,0,May,2,2,3,11,Returning_Visitor,TRUE
0,0,0,0,31,516.4761905,0.006896552,0.018965517,0,0,May,3,2,3,13,Returning_Visitor,TRUE
0,0,0,0,56,2354.958333,0,0.018571429,0,0,Nov,2,2,3,2,New_Visitor,TRUE
3,53.25,1,77,198,3057.809524,0,0.002734559,11.97910693,0,May,4,1,5,1,Returning_Visitor,TRUE
0,0,0,0,5,95,0.04,0.12,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE
1,17.2,0,0,4,192.4,0,0.01,0,0,Sep,2,2,2,2,New_Visitor,FALSE
7,107.75,1,1021.6,33,1454.75,0.004761905,0.00968254,40.18975207,0,Oct,3,2,1,4,Returning_Visitor,TRUE
0,0,0,0,60,2072.605556,0.013793103,0.016833856,0,0,Aug,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,8,117.8,0.15,0.15,0,0,June,1,1,3,3,Returning_Visitor,TRUE
7,778.4,0,0,17,827.5333333,0,0.018181818,0,0,Sep,1,2,6,2,Returning_Visitor,FALSE
2,84.5,0,0,17,596.0833333,0,0.03697479,0,0,May,2,4,3,3,Returning_Visitor,FALSE
0,0,0,0,17,290.8333333,0,0.0125,0,0.4,May,2,2,3,2,Returning_Visitor,FALSE
1,38,0,0,16,727.7142857,0.038888889,0.045198413,18.66333333,0,May,3,2,4,4,Returning_Visitor,TRUE
1,41.33333333,0,0,44,3227.5,0,0.004651163,28.53153488,0.6,May,2,2,4,13,Returning_Visitor,FALSE
2,26,0,0,4,636,0,0.025,0,0.2,May,3,2,1,19,Returning_Visitor,FALSE
